# QTMix Mixer Data
# 
# IV data file: /data/simulations/SuperMix-basics/Ideal_30.idc
# KK data file: /data/simulations/SuperMix-basics/Ideal_30_SM.ikk
# 
# Impedances:
# 	IF:		1 + 0i
# 	Fundamental:	 1 + 0i
# 	Harmonic 1 :	 1 + 0i
# 	Harmonic 2 : 	 1 + 0i
# 
# Actual Impedances:
# 	IF:		1 + -0i
# 	EmbImp.Z = 1 + 0i
# 	LO:		1 + -0i
# Operating Point:
# Bias       : 0.5
# LO Freq    : 0.8
# LO Voltage : 1.75
# IF Freq    : 0.01
# 
# Harmonics : 4
# 
# Scan variable : Bias
# 
# X Axis | Unpump DC | Unpump KK | Pump DC | LSB Gain | USB Gain | IF Output | Noise Temp | LO Fundamental Current | LO 1st Harmonic | LO 2nd Harmonic | LO 3rd Harmonic 
1.82	1.82	0.716342	1.77026	0.0199244	0.0297627	3.04175	3433.82	0.676095	0.0797022	0.0193638	0.00253988
1.84	1.84	0.714212	1.8174	0.0129421	0.0195616	4.98765	13034.3	0.651507	0.073849	0.0205304	0.00322383
1.86	1.86	0.712173	1.84932	0.0102736	0.0134073	7.78524	43309.8	0.639191	0.0662994	0.0201109	0.00349694
1.88	1.88	0.710219	1.87347	0.0095164	0.010518	9.79492	88539.3	0.633872	0.0598789	0.0192479	0.0035648
1.9	1.9	0.708346	1.89468	0.00962826	0.00965205	10.7755	115664	0.631575	0.0548986	0.0184069	0.00356329
1.92	1.92	0.706548	1.91489	0.0100847	0.00972058	11.2181	118723	0.630539	0.0510281	0.0176903	0.00354387
1.94	1.94	0.704822	1.93476	0.0106638	0.0101485	11.454	111214	0.630066	0.0479341	0.0170948	0.00352284
1.96	1.96	0.703163	1.95451	0.0112815	0.0107037	11.6153	101383	0.629875	0.0453888	0.0165979	0.00350457
1.98	1.98	0.701568	1.97423	0.0119083	0.0113002	11.7506	92021	0.629842	0.0432443	0.0161794	0.00349014
2	2	0.700033	1.99394	0.0125314	0.0119061	11.8758	83776.6	0.629904	0.0414025	0.0158239	0.00347972
