# Mixer complete? Yes
561	0.3497	90.17	0.664	14	0.4694	30.23	43.16
562	0.349	90.49	0.6656	14	0.4724	30.15	43.27
563	0.3484	90.81	0.667	14	0.475	30.09	43.36
564	0.3478	91.14	0.6683	14	0.4772	30.03	43.44
565	0.3472	91.46	0.6694	14	0.4792	29.99	43.51
566	0.3466	91.79	0.6702	14	0.4808	29.95	43.56
567	0.346	92.11	0.6709	14	0.4821	29.92	43.61
568	0.3453	92.43	0.6715	14	0.4831	29.89	43.65
569	0.3447	92.76	0.6719	14	0.4838	29.87	43.67
570	0.3441	93.09	0.6721	14	0.4842	29.86	43.69
571	0.3435	93.41	0.6723	14	0.4844	29.85	43.7
572	0.3429	93.74	0.6725	14	0.4844	29.85	43.71
573	0.3423	94.07	0.6726	14	0.4842	29.84	43.72
574	0.3417	94.4	0.6725	14	0.4839	29.85	43.71
575	0.3411	94.73	0.6724	14	0.4834	29.85	43.71
576	0.3405	95.06	0.6723	14	0.4828	29.85	43.7
577	0.34	95.39	0.6722	14	0.4822	29.86	43.69
578	0.3394	95.72	0.6721	14	0.4814	29.87	43.68
579	0.3388	96.05	0.6719	14	0.4805	29.87	43.67
580	0.3382	96.38	0.6717	14	0.4796	29.88	43.66
581	0.3376	96.71	0.6715	14	0.4786	29.89	43.65
582	0.337	97.05	0.6713	14	0.4776	29.9	43.63
583	0.3365	97.38	0.671	14	0.4765	29.91	43.61
584	0.3359	97.72	0.6707	14	0.4754	29.92	43.6
585	0.3353	98.05	0.6704	14	0.4743	29.94	43.58
586	0.3347	98.39	0.6702	14	0.4731	29.95	43.56
587	0.3342	98.72	0.67	14	0.4719	29.96	43.55
588	0.3336	99.06	0.6698	14	0.4708	29.97	43.54
589	0.333	99.4	0.6695	14	0.4696	29.98	43.52
590	0.3325	99.73	0.6693	14	0.4684	29.99	43.5
591	0.3319	100.1	0.6691	14	0.4672	30	43.49
592	0.3313	100.4	0.6689	14	0.466	30.01	43.48
593	0.3308	100.8	0.6687	14	0.4649	30.02	43.46
594	0.3302	101.1	0.6685	14	0.4637	30.03	43.45
595	0.3297	101.4	0.6683	14	0.4625	30.04	43.44
596	0.3291	101.8	0.6681	14	0.4613	30.04	43.42
597	0.3286	102.1	0.6679	14	0.4602	30.05	43.41
598	0.328	102.5	0.6677	14	0.459	30.06	43.4
599	0.3275	102.8	0.6675	14	0.4578	30.07	43.39
600	0.3269	103.1	0.6673	14	0.4566	30.08	43.37
601	0.3264	103.5	0.6671	14	0.4555	30.09	43.36
602	0.3258	103.8	0.6669	14	0.4543	30.1	43.35
603	0.3253	104.2	0.6667	14	0.4531	30.11	43.33
604	0.3248	104.5	0.6664	14	0.4519	30.12	43.32
605	0.3242	104.9	0.6662	14	0.4507	30.13	43.3
606	0.3237	105.2	0.666	14	0.4496	30.14	43.29
607	0.3232	105.6	0.6659	14	0.4484	30.14	43.28
608	0.3226	105.9	0.6657	14	0.4473	30.15	43.27
609	0.3221	106.3	0.6655	14	0.4462	30.16	43.26
610	0.3216	106.6	0.6654	14	0.445	30.17	43.25
611	0.321	107	0.6652	14	0.4439	30.17	43.24
612	0.3205	107.3	0.665	14	0.4428	30.18	43.22
613	0.32	107.7	0.6648	14	0.4417	30.19	43.21
614	0.3195	108	0.6646	14	0.4406	30.2	43.2
615	0.3189	108.4	0.6645	14	0.4395	30.21	43.19
616	0.3184	108.7	0.6643	14	0.4383	30.22	43.18
617	0.3179	109.1	0.6641	14	0.4372	30.22	43.17
618	0.3174	109.4	0.6639	14	0.4361	30.23	43.15
619	0.3169	109.8	0.6637	14	0.435	30.24	43.14
620	0.3164	110.1	0.6636	14	0.4339	30.25	43.13
621	0.3159	110.5	0.6634	14	0.4329	30.26	43.12
622	0.3154	110.8	0.6632	14	0.4318	30.26	43.11
623	0.3149	111.2	0.663	14	0.4307	30.27	43.09
624	0.3143	111.6	0.6628	14	0.4296	30.28	43.08
625	0.3138	111.9	0.6626	14	0.4285	30.29	43.07
626	0.3133	112.3	0.6624	14	0.4274	30.3	43.06
627	0.3128	112.6	0.6622	14	0.4264	30.31	43.04
628	0.3123	113	0.662	14	0.4253	30.32	43.03
629	0.3119	113.4	0.6618	14	0.4242	30.33	43.02
630	0.3114	113.7	0.6615	14	0.4231	30.34	43
631	0.3109	114.1	0.6613	14	0.422	30.35	42.99
632	0.3104	114.4	0.6611	14	0.421	30.36	42.97
633	0.3099	114.8	0.6609	14	0.4199	30.37	42.96
634	0.3094	115.2	0.6607	14	0.4189	30.38	42.94
635	0.3089	115.5	0.6605	14	0.4178	30.39	42.93
636	0.3084	115.9	0.6603	14	0.4167	30.4	42.92
637	0.3079	116.3	0.66	14	0.4157	30.41	42.9
638	0.3075	116.6	0.6598	14	0.4146	30.42	42.89
639	0.307	117	0.6595	14	0.4136	30.43	42.87
640	0.3065	117.4	0.6594	14	0.4125	30.44	42.86
641	0.306	117.7	0.6591	14	0.4115	30.45	42.84
642	0.3055	118.1	0.6589	14	0.4104	30.46	42.83
643	0.3051	118.5	0.6586	14	0.4094	30.48	42.81
644	0.3046	118.8	0.6584	14	0.4084	30.48	42.8
645	0.3041	119.2	0.6581	14	0.4074	30.5	42.78
646	0.3036	119.6	0.6579	14	0.4063	30.51	42.76
647	0.3032	119.9	0.6577	14	0.4053	30.52	42.75
648	0.3027	120.3	0.6574	14	0.4043	30.53	42.73
649	0.3022	120.7	0.6571	14	0.4032	30.54	42.71
650	0.3018	121.1	0.6569	14	0.4022	30.56	42.7
651	0.3013	121.4	0.6566	14	0.4012	30.57	42.68
652	0.3008	121.8	0.6564	14	0.4002	30.58	42.67
653	0.3004	122.2	0.6561	14	0.3992	30.59	42.65
654	0.2999	122.5	0.6559	14	0.3982	30.6	42.63
655	0.2995	122.9	0.6556	14	0.3971	30.62	42.61
656	0.299	123.3	0.6553	14	0.3961	30.63	42.6
657	0.2986	123.7	0.6551	14	0.3951	30.64	42.58
658	0.2981	124	0.6548	14	0.3941	30.65	42.56
659	0.2977	124.4	0.6545	14	0.3931	30.67	42.54
660	0.2972	124.8	0.6542	14	0.3921	30.68	42.53
661	0.2968	125.2	0.654	14	0.3911	30.69	42.51
662	0.2963	125.6	0.6537	14	0.3901	30.7	42.49
663	0.2959	125.9	0.6534	14	0.3891	30.72	42.47
664	0.2954	126.3	0.6531	14	0.3882	30.73	42.45
665	0.295	126.7	0.6529	14	0.3872	30.74	42.44
666	0.2945	127.1	0.6526	14	0.3862	30.76	42.42
667	0.2941	127.5	0.6523	14	0.3852	30.77	42.4
668	0.2936	127.8	0.652	14	0.3842	30.78	42.38
669	0.2932	128.2	0.6517	14	0.3833	30.8	42.36
670	0.2928	128.6	0.6514	14	0.3823	30.81	42.34
671	0.2923	129	0.6511	14	0.3813	30.82	42.32
672	0.2919	129.4	0.6509	14	0.3803	30.84	42.31
673	0.2915	129.8	0.6506	14	0.3794	30.85	42.29
674	0.291	130.2	0.6503	14	0.3784	30.87	42.27
675	0.2906	130.5	0.6499	14	0.3774	30.88	42.25
676	0.2902	130.9	0.6496	14	0.3765	30.9	42.23
677	0.2897	131.3	0.6493	14	0.3755	30.91	42.21
678	0.2893	131.7	0.649	14	0.3746	30.93	42.19
679	0.2889	132.1	0.6487	14	0.3736	30.94	42.17
680	0.2885	132.5	0.6484	14	0.3727	30.96	42.15
681	0.288	132.9	0.6481	14	0.3717	30.97	42.13
682	0.2876	133.3	0.6478	14	0.3708	30.99	42.1
683	0.2872	133.7	0.6474	14	0.3698	31	42.08
684	0.2868	134	0.6471	14	0.3689	31.02	42.06
685	0.2864	134.4	0.6468	14	0.3679	31.03	42.04
686	0.2859	134.8	0.6465	14	0.367	31.05	42.02
687	0.2855	135.2	0.6461	14	0.366	31.06	42
688	0.2851	135.6	0.6458	14	0.3651	31.08	41.98
689	0.2847	136	0.6454	14	0.3642	31.1	41.95
690	0.2843	136.4	0.6451	14	0.3632	31.11	41.93
691	0.2839	136.8	0.6448	14	0.3623	31.13	41.91
692	0.2835	137.2	0.6444	14	0.3614	31.15	41.89
693	0.2831	137.6	0.6441	14	0.3604	31.16	41.86
694	0.2826	138	0.6437	14	0.3595	31.18	41.84
695	0.2822	138.4	0.6434	14	0.3586	31.2	41.82
696	0.2818	138.8	0.643	14	0.3576	31.22	41.8
697	0.2814	139.2	0.6426	14	0.3567	31.23	41.77
698	0.281	139.6	0.6423	14	0.3558	31.25	41.75
699	0.2806	140	0.6419	14	0.3549	31.27	41.72
700	0.2802	140.4	0.6415	14	0.354	31.29	41.7
701	0.2798	140.8	0.6412	14	0.353	31.3	41.68
702	0.2794	141.2	0.6408	14	0.3521	31.32	41.65
703	0.279	141.6	0.6404	14	0.3512	31.34	41.63
704	0.2786	142	0.64	14	0.3503	31.36	41.6
705	0.2782	142.4	0.6397	14	0.3494	31.38	41.58
706	0.2778	142.8	0.6393	14	0.3485	31.4	41.55
707	0.2774	143.2	0.6389	14	0.3476	31.42	41.53
708	0.2771	143.6	0.6385	14	0.3466	31.44	41.5
709	0.2767	144	0.6381	14	0.3457	31.46	41.48
710	0.2763	144.4	0.6377	14	0.3448	31.47	41.45
711	0.2759	144.8	0.6373	14	0.3439	31.49	41.42
712	0.2755	145.2	0.6369	14	0.343	31.51	41.4
713	0.2751	145.7	0.6365	14	0.3421	31.54	41.37
714	0.2747	146.1	0.636	14	0.3412	31.56	41.34
715	0.2743	146.5	0.6356	14	0.3403	31.58	41.31
716	0.274	146.9	0.6351	14	0.3394	31.6	41.28
717	0.2736	147.3	0.6347	14	0.3385	31.62	41.26
718	0.2732	147.7	0.6343	14	0.3376	31.64	41.23
719	0.2728	148.1	0.6338	14	0.3367	31.67	41.2
720	0.2724	148.5	0.6334	14	0.3358	31.69	41.17
721	0.2721	148.9	0.633	14	0.3349	31.71	41.14
722	0.2717	149.4	0.6325	14	0.334	31.73	41.11
723	0.2713	149.8	0.6321	14	0.3331	31.75	41.08
724	0.2709	150.2	0.6316	14	0.3322	31.78	41.06
725	0.2706	150.6	0.6312	14	0.3313	31.8	41.03
726	0.2702	151	0.6307	14	0.3304	31.82	41
727	0.2698	151.4	0.6303	14	0.3295	31.85	40.97
728	0.2694	151.8	0.6298	14	0.3286	31.87	40.94
729	0.2691	152.3	0.6293	14	0.3277	31.89	40.91
730	0.2687	152.7	0.6289	14	0.3268	31.92	40.88
731	0.2683	153.1	0.6284	14	0.326	31.94	40.85
732	0.268	153.5	0.6279	14	0.3251	31.96	40.82
733	0.2676	153.9	0.6275	14	0.3242	31.99	40.79
734	0.2672	154.4	0.627	14	0.3233	32.01	40.75
735	0.2669	154.8	0.6265	14	0.3224	32.04	40.72
736	0.2665	155.2	0.626	14	0.3216	32.06	40.69
737	0.2662	155.6	0.6255	14	0.3207	32.09	40.66
738	0.2658	156	0.625	14	0.3198	32.11	40.63
739	0.2654	156.5	0.6245	14	0.3189	32.14	40.6
740	0.2651	156.9	0.624	14	0.318	32.16	40.56
741	0.2647	157.3	0.6235	14	0.3172	32.19	40.53
742	0.2644	157.7	0.623	14	0.3163	32.22	40.5
743	0.264	158.2	0.6225	14	0.3154	32.24	40.46
744	0.2636	158.6	0.622	14	0.3145	32.27	40.43
745	0.2633	159	0.6215	14	0.3137	32.3	40.4
746	0.2629	159.4	0.621	14	0.3128	32.32	40.36
747	0.2626	159.9	0.6204	14	0.3119	32.35	40.33
748	0.2622	160.3	0.6199	14	0.311	32.38	40.29
749	0.2619	160.7	0.6193	14	0.3102	32.41	40.26
750	0.2615	161.2	0.6188	14	0.3093	32.44	40.22
751	0.2612	161.6	0.6182	14	0.3084	32.47	40.18
752	0.2608	162	0.6177	14	0.3075	32.5	40.15
753	0.2605	162.5	0.6171	14	0.3066	32.53	40.11
754	0.2602	162.9	0.6165	14	0.3058	32.56	40.07
755	0.2598	163.3	0.616	14	0.3049	32.59	40.04
756	0.2595	163.8	0.6154	14	0.304	32.62	40
757	0.2591	164.2	0.6148	14	0.3031	32.65	39.96
758	0.2588	164.6	0.6142	14	0.3023	32.68	39.92
759	0.2584	165.1	0.6136	14	0.3014	32.71	39.89
760	0.2581	165.5	0.613	14	0.3005	32.74	39.85
761	0.2578	165.9	0.6125	14	0.2996	32.77	39.81
762	0.2574	166.4	0.6119	14	0.2988	32.8	39.77
763	0.2571	166.8	0.6112	14	0.2979	32.84	39.73
764	0.2567	167.2	0.6106	14	0.297	32.87	39.69
765	0.2564	167.7	0.61	14	0.2961	32.9	39.65
766	0.2561	168.1	0.6094	14	0.2953	32.94	39.61
767	0.2557	168.6	0.6088	14	0.2944	32.97	39.57
768	0.2554	169	0.6081	14	0.2935	33	39.53
769	0.2551	169.4	0.6075	14	0.2926	33.04	39.49
770	0.2547	169.9	0.6069	14	0.2918	33.07	39.45
771	0.2544	170.3	0.6062	14	0.2909	33.11	39.4
772	0.2541	170.8	0.6056	14	0.29	33.15	39.36
773	0.2538	171.2	0.6049	14	0.2891	33.18	39.32
774	0.2534	171.6	0.6042	14	0.2883	33.22	39.27
775	0.2531	172.1	0.6036	14	0.2874	33.26	39.23
776	0.2528	172.5	0.6029	14	0.2865	33.29	39.19
777	0.2525	173	0.6022	14	0.2856	33.33	39.14
778	0.2521	173.4	0.6015	14	0.2847	33.37	39.1
779	0.2518	173.9	0.6008	14	0.2838	33.41	39.05
780	0.2515	174.3	0.6001	14	0.2829	33.45	39.01
781	0.2512	174.8	0.5994	14	0.2821	33.49	38.96
782	0.2508	175.2	0.5987	14	0.2812	33.53	38.91
783	0.2505	175.7	0.5979	14	0.2803	33.57	38.87
784	0.2502	176.1	0.5972	14	0.2794	33.61	38.82
785	0.2499	176.6	0.5965	14	0.2785	33.65	38.77
786	0.2496	177	0.5957	14	0.2776	33.69	38.72
787	0.2492	177.5	0.5949	14	0.2767	33.74	38.67
788	0.2489	177.9	0.5942	14	0.2758	33.78	38.62
789	0.2486	178.4	0.5934	14	0.2749	33.82	38.57
790	0.2483	178.8	0.5926	14	0.274	33.87	38.52
791	0.248	179.3	0.5918	14	0.273	33.91	38.47
792	0.2477	179.7	0.591	14	0.2721	33.96	38.42
793	0.2474	180.2	0.5902	14	0.2712	34.01	38.36
794	0.247	180.6	0.5894	14	0.2703	34.05	38.31
795	0.2467	181.1	0.5886	14	0.2694	34.1	38.26
796	0.2464	181.5	0.5877	14	0.2684	34.15	38.2
797	0.2461	182	0.5869	14	0.2675	34.2	38.15
798	0.2458	182.5	0.586	14	0.2666	34.25	38.09
799	0.2455	182.9	0.5852	14	0.2656	34.3	38.04
800	0.2452	183.4	0.5843	14	0.2647	34.35	37.98
801	0.2449	183.8	0.5834	14	0.2637	34.4	37.92
802	0.2446	184.3	0.5825	14	0.2628	34.46	37.86
803	0.2443	184.7	0.5816	14	0.2618	34.51	37.8
804	0.244	185.2	0.5807	14	0.2608	34.57	37.74
805	0.2437	185.7	0.5797	14	0.2598	34.62	37.68
806	0.2434	186.1	0.5788	14	0.2589	34.68	37.62
807	0.2431	186.6	0.5778	14	0.2579	34.74	37.56
808	0.2428	187.1	0.5768	14	0.2569	34.8	37.49
809	0.2425	187.5	0.5758	14	0.2559	34.86	37.43
810	0.2422	188	0.5749	14	0.2548	34.91	37.37
811	0.2419	188.4	0.5739	14	0.2538	34.97	37.3
812	0.2416	188.9	0.5729	14	0.2528	35.04	37.24
813	0.2413	189.4	0.5719	14	0.2518	35.1	37.17
814	0.241	189.8	0.5708	14	0.2507	35.16	37.1
815	0.2407	190.3	0.5698	14	0.2497	35.23	37.04
816	0.2404	190.8	0.5687	14	0.2486	35.29	36.97
817	0.2401	191.2	0.5676	14	0.2475	35.36	36.9
818	0.2398	191.7	0.5665	14	0.2464	35.43	36.82
819	0.2395	192.2	0.5654	14	0.2453	35.5	36.75
820	0.2392	192.6	0.5642	14	0.2441	35.57	36.67
821	0.2389	193.1	0.563	14	0.243	35.65	36.6
822	0.2386	193.6	0.5618	14	0.2418	35.73	36.52
823	0.2383	194.1	0.5606	14	0.2406	35.8	36.44
824	0.2381	194.5	0.5593	14	0.2394	35.89	36.36
825	0.2378	195	0.558	14	0.2381	35.97	36.27
826	0.2375	195.5	0.5567	14	0.2368	36.05	36.19
827	0.2372	196	0.5554	14	0.2355	36.14	36.1
828	0.2369	196.4	0.554	14	0.2342	36.23	36.01
829	0.2366	196.9	0.5526	14	0.2328	36.32	35.92
830	0.2363	197.4	0.5511	14	0.2314	36.42	35.82
831	0.236	197.9	0.5496	14	0.23	36.52	35.72
832	0.2358	198.3	0.548	14	0.2285	36.62	35.62
833	0.2355	198.8	0.5465	14	0.2269	36.73	35.52
834	0.2352	199.3	0.5449	14	0.2254	36.83	35.42
835	0.2349	199.8	0.5433	14	0.2238	36.94	35.31
836	0.2346	200.2	0.5417	14	0.2221	37.06	35.21
837	0.2344	200.7	0.54	14	0.2204	37.17	35.1
838	0.2341	201.2	0.5383	14	0.2187	37.29	34.99
839	0.2338	201.7	0.5365	14	0.2169	37.41	34.87
840	0.2335	202.2	0.5347	14	0.215	37.54	34.76
841	0.2332	202.6	0.5329	14	0.2131	37.67	34.64
842	0.233	203.1	0.531	14	0.2111	37.8	34.51
843	0.2327	203.6	0.5291	14	0.209	37.94	34.39
844	0.2324	204.1	0.5272	14	0.2069	38.07	34.27
845	0.2321	204.6	0.5252	14	0.2047	38.22	34.14
846	0.2319	205.1	0.5232	14	0.2024	38.37	34.01
847	0.2316	205.5	0.5211	14	0.2001	38.52	33.87
848	0.2313	206	0.5189	14	0.1976	38.68	33.73
849	0.231	206.5	0.5167	14	0.1951	38.84	33.59
850	0.2308	207	0.5144	14	0.1925	39.02	33.43
851	0.2305	207.5	0.512	14	0.1897	39.2	33.28
852	0.2302	208	0.5095	14	0.1868	39.39	33.12
853	0.23	208.5	0.507	14	0.1839	39.59	32.95
854	0.2297	209	0.5044	14	0.1808	39.8	32.78
855	0.2294	209.4	0.5017	14	0.1776	40	32.61
856	0.2292	209.9	0.499	14	0.1743	40.22	32.44
857	0.2289	210.4	0.4963	14	0.171	40.44	32.26
858	0.2286	210.9	0.4934	14	0.1675	40.68	32.07
859	0.2284	211.4	0.4905	14	0.1639	40.92	31.88
860	0.2281	211.9	0.4875	14	0.1602	41.17	31.69
861	0.2278	212.4	0.4845	14	0.1564	41.43	31.49
862	0.2276	212.9	0.4814	14	0.1525	41.69	31.29
863	0.2273	213.4	0.4782	14	0.1485	41.97	31.09
864	0.227	213.9	0.475	14	0.1444	42.25	30.88
865	0.2268	214.4	0.4717	14	0.1402	42.55	30.66
866	0.2265	214.9	0.4684	14	0.1359	42.86	30.44
867	0.2262	215.4	0.4649	14	0.1316	43.18	30.22
868	0.226	215.9	0.4614	14	0.1272	43.5	29.99
869	0.2257	216.4	0.4578	14	0.1228	43.84	29.76
870	0.2255	216.9	0.4543	14	0.1184	44.18	29.53
871	0.2252	217.4	0.4507	14	0.114	44.54	29.29
872	0.2249	217.9	0.4471	14	0.1096	44.89	29.06
873	0.2247	218.4	0.4435	14	0.1052	45.25	28.83
874	0.2244	218.9	0.4399	14	0.1008	45.63	28.59
875	0.2242	219.4	0.4364	14	0.09641	46	28.36
876	0.2239	219.9	0.4328	14	0.09211	46.37	28.13
877	0.2237	220.4	0.4292	14	0.08789	46.76	27.9
878	0.2234	220.9	0.4257	14	0.08374	47.15	27.67
879	0.2232	221.4	0.4222	14	0.07968	47.54	27.45
880	0.2229	221.9	0.4189	14	0.07573	47.91	27.23
881	0.2226	222.4	0.4157	14	0.07191	48.29	27.02
882	0.2224	222.9	0.4124	14	0.0682	48.67	26.81
883	0.2221	223.4	0.4093	14	0.06462	49.04	26.6
884	0.2219	223.9	0.4063	14	0.06117	49.4	26.41
885	0.2216	224.4	0.4035	14	0.05787	49.75	26.23
886	0.2214	224.9	0.4008	14	0.05472	50.08	26.05
887	0.2211	225.4	0.3982	14	0.05172	50.41	25.88
888	0.2209	225.9	0.3957	14	0.04886	50.72	25.72
889	0.2206	226.4	0.3934	14	0.04615	51.01	25.57
890	0.2204	226.9	0.3913	14	0.04359	51.29	25.44
891	0.2202	227.5	0.3895	14	0.04117	51.53	25.32
892	0.2199	228	0.3879	14	0.03891	51.75	25.21
893	0.2197	228.5	0.3864	14	0.03678	51.94	25.12
894	0.2194	229	0.3851	14	0.03479	52.12	25.03
895	0.2192	229.5	0.384	14	0.03292	52.26	24.96
896	0.2189	230	0.3832	14	0.03119	52.37	24.91
897	0.2187	230.5	0.3826	14	0.02957	52.45	24.87
898	0.2184	231	0.3822	14	0.02807	52.52	24.84
899	0.2182	231.6	0.382	14	0.02668	52.54	24.83
900	0.2179	232.1	0.382	14	0.02539	52.54	24.83
901	0.2177	232.6	0.3823	14	0.02421	52.51	24.85
902	0.2175	233.1	0.3827	14	0.02312	52.45	24.87
903	0.2172	233.6	0.3833	14	0.02211	52.37	24.91
904	0.217	234.1	0.3841	14	0.0212	52.25	24.97
905	0.2167	234.7	0.3852	14	0.02036	52.11	25.03
906	0.2165	235.2	0.3864	14	0.0196	51.94	25.12
907	0.2163	235.7	0.3879	14	0.01891	51.74	25.22
908	0.216	236.2	0.3897	14	0.01829	51.51	25.33
909	0.2158	236.7	0.3916	14	0.01772	51.25	25.46
910	0.2156	237.3	0.3938	14	0.01722	50.97	25.6
911	0.2153	237.8	0.3962	14	0.01677	50.66	25.75
912	0.2151	238.3	0.3988	14	0.01637	50.32	25.93
913	0.2148	238.8	0.4017	14	0.01604	49.97	26.11
914	0.2146	239.3	0.4047	14	0.01575	49.59	26.31
915	0.2144	239.9	0.408	14	0.01551	49.19	26.52
916	0.2141	240.4	0.4115	14	0.01531	48.78	26.75
917	0.2139	240.9	0.4152	14	0.01515	48.35	26.99
918	0.2137	241.4	0.4191	14	0.01502	47.9	27.24
919	0.2134	242	0.4231	14	0.01493	47.44	27.5
920	0.2132	242.5	0.4274	14	0.01487	46.96	27.78
921	0.213	243	0.4318	14	0.01484	46.48	28.07
922	0.2127	243.6	0.4365	14	0.01484	45.99	28.37
923	0.2125	244.1	0.4413	14	0.01487	45.49	28.68
924	0.2123	244.6	0.4462	14	0.01493	44.98	29.01
925	0.2121	245.1	0.4513	14	0.01503	44.47	29.34
926	0.2118	245.7	0.4567	14	0.01514	43.95	29.68
927	0.2116	246.2	0.4622	14	0.01529	43.43	30.04
928	0.2114	246.7	0.4678	14	0.01545	42.9	30.41
929	0.2111	247.3	0.4736	14	0.01563	42.38	30.78
930	0.2109	247.8	0.4795	14	0.01582	41.86	31.17
931	0.2107	248.3	0.4855	14	0.01603	41.35	31.55
932	0.2105	248.9	0.4915	14	0.01625	40.84	31.95
933	0.2102	249.4	0.4976	14	0.01647	40.34	32.34
934	0.21	249.9	0.5037	14	0.01671	39.85	32.74
935	0.2098	250.5	0.5099	14	0.01695	39.36	33.14
936	0.2096	251	0.5161	14	0.0172	38.89	33.55
937	0.2093	251.5	0.5223	14	0.01745	38.43	33.95
938	0.2091	252.1	0.5285	14	0.0177	37.98	34.35
939	0.2089	252.6	0.5346	14	0.01796	37.54	34.75
940	0.2087	253.2	0.5407	14	0.01821	37.12	35.15
941	0.2085	253.7	0.5467	14	0.01845	36.71	35.54
942	0.2082	254.2	0.5527	14	0.01869	36.32	35.92
943	0.208	254.8	0.5585	14	0.01891	35.94	36.3
944	0.2078	255.3	0.5643	14	0.01913	35.57	36.68
945	0.2076	255.9	0.5699	14	0.01934	35.22	37.04
946	0.2074	256.4	0.5754	14	0.01953	34.88	37.4
947	0.2071	256.9	0.5807	14	0.01972	34.56	37.75
948	0.2069	257.5	0.586	14	0.0199	34.25	38.09
949	0.2067	258	0.5911	14	0.02006	33.96	38.42
950	0.2065	258.6	0.596	14	0.02021	33.68	38.74
951	0.2063	259.1	0.6008	14	0.02035	33.41	39.05
952	0.206	259.7	0.6053	14	0.02047	33.16	39.35
953	0.2058	260.2	0.6097	14	0.02057	32.92	39.63
954	0.2056	260.8	0.6139	14	0.02066	32.69	39.9
955	0.2054	261.3	0.6179	14	0.02073	32.48	40.17
956	0.2052	261.9	0.6218	14	0.0208	32.28	40.42
957	0.205	262.4	0.6254	14	0.02085	32.09	40.65
958	0.2048	262.9	0.629	14	0.02089	31.91	40.88
959	0.2045	263.5	0.6324	14	0.02091	31.74	41.11
960	0.2043	264	0.6356	14	0.02093	31.58	41.31
961	0.2041	264.6	0.6386	14	0.02093	31.43	41.51
962	0.2039	265.1	0.6415	14	0.02092	31.29	41.7
963	0.2037	265.7	0.6441	14	0.0209	31.16	41.87
964	0.2035	266.3	0.6466	14	0.02087	31.04	42.03
965	0.2033	266.8	0.6488	14	0.02083	30.93	42.18
966	0.2031	267.4	0.651	14	0.02078	30.83	42.31
967	0.2028	267.9	0.653	14	0.02073	30.74	42.44
968	0.2026	268.5	0.6548	14	0.02066	30.65	42.57
969	0.2024	269	0.6566	14	0.02059	30.57	42.68
970	0.2022	269.6	0.6583	14	0.02051	30.49	42.79
971	0.202	270.1	0.6598	14	0.02043	30.42	42.89
972	0.2018	270.7	0.6613	14	0.02034	30.35	42.98
973	0.2016	271.2	0.6626	14	0.02025	30.29	43.07
974	0.2014	271.8	0.6638	14	0.02015	30.24	43.15
975	0.2012	272.4	0.6649	14	0.02005	30.19	43.22
976	0.201	272.9	0.6659	14	0.01994	30.14	43.28
977	0.2008	273.5	0.6668	14	0.01983	30.1	43.34
978	0.2006	274	0.6677	14	0.01971	30.06	43.4
979	0.2004	274.6	0.6684	14	0.01959	30.03	43.45
980	0.2002	275.2	0.6691	14	0.01947	30	43.49
981	0.2	275.7	0.6697	14	0.01935	29.97	43.53
982	0.1997	276.3	0.6702	14	0.01922	29.95	43.56
983	0.1995	276.9	0.6706	14	0.01909	29.93	43.59
984	0.1993	277.4	0.671	14	0.01896	29.91	43.61
985	0.1991	278	0.6713	14	0.01883	29.9	43.64
986	0.1989	278.5	0.6717	14	0.0187	29.88	43.66
987	0.1987	279.1	0.6719	14	0.01857	29.87	43.67
988	0.1985	279.7	0.672	14	0.01844	29.87	43.68
989	0.1983	280.2	0.6722	14	0.0183	29.86	43.7
990	0.1981	280.8	0.6724	14	0.01817	29.85	43.71
991	0.1979	281.4	0.6725	14	0.01804	29.84	43.72
992	0.1977	281.9	0.6726	14	0.0179	29.84	43.72
993	0.1975	282.5	0.6727	14	0.01777	29.84	43.73
994	0.1973	283.1	0.6728	14	0.01764	29.83	43.73
995	0.1971	283.7	0.6728	14	0.0175	29.83	43.73
996	0.1969	284.2	0.6727	14	0.01737	29.84	43.73
997	0.1967	284.8	0.6727	14	0.01723	29.84	43.72
998	0.1965	285.4	0.6726	14	0.0171	29.84	43.72
999	0.1964	285.9	0.6726	14	0.01696	29.84	43.72
1000	0.1962	286.5	0.6725	14	0.01683	29.85	43.71
1001	0.196	287.1	0.6724	14	0.01669	29.85	43.71
1002	0.1958	287.7	0.6723	14	0.01656	29.85	43.7
1003	0.1956	288.2	0.6722	14	0.01642	29.86	43.69
1004	0.1954	288.8	0.6721	14	0.01629	29.86	43.69
1005	0.1952	289.4	0.672	14	0.01616	29.87	43.68
1006	0.195	290	0.6718	14	0.01603	29.88	43.67
1007	0.1948	290.5	0.6717	14	0.01589	29.88	43.66
1008	0.1946	291.1	0.6715	14	0.01576	29.89	43.65
1009	0.1944	291.7	0.6714	14	0.01563	29.9	43.64
1010	0.1942	292.3	0.6712	14	0.01551	29.9	43.63
1011	0.194	292.8	0.671	14	0.01538	29.91	43.62
1012	0.1938	293.4	0.6709	14	0.01525	29.92	43.61
1013	0.1936	294	0.6707	14	0.01512	29.93	43.6
1014	0.1934	294.6	0.6705	14	0.015	29.93	43.58
1015	0.1933	295.2	0.6704	14	0.01487	29.94	43.57
1016	0.1931	295.8	0.6702	14	0.01475	29.95	43.56
1017	0.1929	296.3	0.67	14	0.01462	29.96	43.55
