# QTMix Mixer Data
# 
# IV data file: /data/simulations/SuperMix-basics/Ideal_30.idc
# KK data file: /data/simulations/SuperMix-basics/Ideal_30_SM.ikk
# 
# Impedances:
# 	IF:		1 + 0i
# 	Fundamental:	 1 + 0i
# 	Harmonic 1 :	 1 + 0i
# 	Harmonic 2 : 	 1 + 0i
# 
# Actual Impedances:
# 	IF:		1 + -0i
# 	EmbImp.Z = 1 + 0i
# 	LO:		1 + -0i
# Operating Point:
# Bias       : 0.5
# LO Freq    : 1
# LO Voltage : 1.55
# IF Freq    : 0.01
# 
# Harmonics : 4
# 
# Scan variable : Bias
# 
# X Axis | Unpump DC | Unpump KK | Pump DC | LSB Gain | USB Gain | IF Output | Noise Temp | LO Fundamental Current | LO 1st Harmonic | LO 2nd Harmonic | LO 3rd Harmonic 
1.36	1.36	0.816165	1.32363	0.0405937	0.0384227	9.01317	6105.21	0.601848	0.0334059	0.00845552	0.00126338
1.38	1.38	0.807927	1.34156	0.0433073	0.0411126	9.14934	5413.03	0.602941	0.0329634	0.0082641	0.00122213
1.4	1.4	0.800333	1.35952	0.0459788	0.0437612	9.28566	4848.81	0.604088	0.0325545	0.00808597	0.00118317
1.42	1.42	0.793313	1.37751	0.0486086	0.0463689	9.42212	4382.23	0.605278	0.0321778	0.00792009	0.00114632
1.44	1.44	0.786801	1.39553	0.0511973	0.0489362	9.55873	3991.53	0.606505	0.0318322	0.00776559	0.00111147
1.46	1.46	0.780746	1.41359	0.0537453	0.0514635	9.69547	3660.75	0.607763	0.0315168	0.00762172	0.0010784
1.48	1.48	0.775099	1.43167	0.0562532	0.0539513	9.83233	3377.94	0.609045	0.0312309	0.00748784	0.00104703
1.5	1.5	0.769822	1.44978	0.0587213	0.0564002	9.96929	3134.03	0.610348	0.0309742	0.00736341	0.00101725
1.52	1.52	0.764878	1.46792	0.0611502	0.0588105	10.1064	2922.03	0.611668	0.0307465	0.00724799	0.000988952
1.54	1.54	0.760239	1.48609	0.0635404	0.0611827	10.2435	2736.47	0.613003	0.0305478	0.00714122	0.000962055
1.56	1.56	0.755876	1.50429	0.0658924	0.0635174	10.3807	2573	0.614351	0.0303784	0.00704281	0.000936479
1.58	1.58	0.751766	1.52252	0.0682065	0.0658149	10.5179	2428.18	0.615709	0.0302389	0.00695255	0.000912157
1.6	1.6	0.747889	1.54077	0.0704831	0.0680756	10.6551	2299.19	0.617078	0.0301301	0.00687032	0.000889027
1.62	1.62	0.744224	1.55906	0.0727225	0.0702998	10.7923	2183.76	0.618455	0.030053	0.00679607	0.000867043
1.64	1.64	0.740757	1.57737	0.0749251	0.0724879	10.9294	2080.01	0.619841	0.0300093	0.00672984	0.000846161
1.66	1.66	0.737471	1.5957	0.0770909	0.0746399	11.0664	1986.39	0.621237	0.0300007	0.00667175	0.000826354
1.68	1.68	0.734353	1.61407	0.0792199	0.0767561	11.2032	1901.59	0.622644	0.0300296	0.00662206	0.000807605
1.7	1.7	0.731392	1.63246	0.0813122	0.0788362	11.3397	1824.53	0.624062	0.0300992	0.00658112	0.000789907
1.72	1.72	0.728575	1.65087	0.0833673	0.0808803	11.4759	1754.29	0.625494	0.0302131	0.00654946	0.000773276
1.74	1.74	0.725892	1.66932	0.0853847	0.0828877	11.6116	1690.1	0.626943	0.0303761	0.00652782	0.000757747
1.76	1.76	0.723336	1.68779	0.0873634	0.0848576	11.7466	1631.29	0.628414	0.0305946	0.00651718	0.000743387
1.78	1.78	0.720897	1.70629	0.0893018	0.0867888	11.8807	1577.3	0.629913	0.0308763	0.00651887	0.000730299
1.8	1.8	0.718568	1.72482	0.0911973	0.0886791	12.0134	1527.65	0.631448	0.0312319	0.00653476	0.000718657
1.82	1.82	0.716342	1.74339	0.0930452	0.0905245	12.1441	1481.95	0.633031	0.0316757	0.0065674	0.000708724
1.84	1.84	0.714212	1.76198	0.0948356	0.0923168	12.2712	1439.87	0.634679	0.0322278	0.00662053	0.000700919
1.86	1.86	0.712173	1.78062	0.0965417	0.094034	12.3903	1401.24	0.636413	0.0329175	0.0066997	0.000695919
1.88	1.88	0.710219	1.79932	0.0980824	0.0956098	12.488	1366.12	0.638263	0.0337898	0.00681375	0.000694931
1.9	1.9	0.708346	1.81814	0.0991904	0.0968257	12.5199	1335.43	0.640244	0.0349162	0.00697769	0.000700218
1.92	1.92	0.706548	1.83725	0.0989949	0.0969685	12.3433	1312.71	0.642296	0.0364149	0.00721949	0.000716743
1.94	1.94	0.704822	1.85722	0.0949609	0.0939526	11.5668	1310.37	0.644001	0.0384725	0.00759497	0.000756685
1.96	1.96	0.703163	1.87978	0.0819589	0.0835056	9.55868	1370.78	0.643747	0.0413302	0.00822151	0.000852422
1.98	1.98	0.701568	1.90888	0.0578226	0.0635325	6.63867	1644.71	0.637102	0.0449601	0.00929065	0.00107562
2	2	0.700033	1.94838	0.0328597	0.0416799	4.77806	2750.42	0.61835	0.04807	0.0108128	0.00149382
